SBA Loan Number,Maturity Date,Net Rate,Originator Rate,Outstanding Balance,Pool Number,holder
5846739109,04/25/2034,5.75000,3.85500,"$540,850.33",530590,"BREAN CAPITAL, LLC, "
5849099102,04/08/2034,5.75000,4.60500,"$124,648.64",530590,"BREAN CAPITAL, LLC, "
5849899106,04/17/2034,5.75000,4.60500,"$184,046.17",530590,"BREAN CAPITAL, LLC, "
5850249107,04/12/2034,5.75000,3.80500,"$890,975.66",530590,"BREAN CAPITAL, LLC, "
5850999109,04/19/2034,5.75000,3.09500,"$3,732,148.03",530590,"BREAN CAPITAL, LLC, "
5851239106,05/03/2034,5.75000,4.60500,"$125,746.99",530590,"BREAN CAPITAL, LLC, "
5854229109,05/08/2034,5.75000,4.60500,"$221,906.42",530590,"BREAN CAPITAL, LLC, "
5855219108,04/29/2034,5.75000,4.35500,"$247,616.05",530590,"BREAN CAPITAL, LLC, "
5855779101,04/25/2034,5.75000,4.35500,"$125,196.48",530590,"BREAN CAPITAL, LLC, "
5856819102,04/12/2034,5.75000,4.09500,"$191,381.38",530590,"BREAN CAPITAL, LLC, "
5859209102,05/17/2034,5.75000,4.05500,"$1,486,316.47",530590,"BREAN CAPITAL, LLC, "
5859339106,04/12/2034,5.75000,4.35500,"$601,997.59",530590,"BREAN CAPITAL, LLC, "
5860369101,05/03/2034,5.75000,4.60500,"$125,746.99",530590,"BREAN CAPITAL, LLC, "
5864749105,04/30/2034,5.75000,4.60500,"$125,151.41",530590,"BREAN CAPITAL, LLC, "
5865749107,04/26/2034,5.75000,4.35500,"$368,226.57",530590,"BREAN CAPITAL, LLC, "
5881129109,05/31/2034,5.75000,3.09500,"$360,250.69",530590,"BREAN CAPITAL, LLC, "
5881629106,05/10/2034,5.75000,4.60500,"$665,719.30",530590,"BREAN CAPITAL, LLC, "
5882989100,04/19/2034,5.75000,3.85500,"$125,737.69",530590,"BREAN CAPITAL, LLC, "
5885089107,04/29/2034,5.75000,3.60500,"$443,489.65",530590,"BREAN CAPITAL, LLC, "
5885889100,05/23/2034,5.75000,4.60500,"$125,746.98",530590,"BREAN CAPITAL, LLC, "
5887609101,04/22/2034,5.75000,4.35500,"$83,415.36",530590,"BREAN CAPITAL, LLC, "
5891779109,05/03/2034,5.75000,4.60500,"$221,906.43",530590,"BREAN CAPITAL, LLC, "
5898569108,05/10/2034,5.75000,3.30500,"$2,932,670.28",530590,"BREAN CAPITAL, LLC, "
5898699101,04/23/2034,5.75000,4.35500,"$368,008.95",530590,"BREAN CAPITAL, LLC, "
5899009106,04/25/2034,5.75000,4.35500,"$83,415.36",530590,"BREAN CAPITAL, LLC, "
5900689109,05/29/2034,5.75000,4.60500,"$125,746.98",530590,"BREAN CAPITAL, LLC, "
5901919108,05/08/2034,5.75000,4.60500,"$125,746.98",530590,"BREAN CAPITAL, LLC, "
5905269100,04/30/2034,5.75000,3.30500,"$1,710,936.12",530590,"BREAN CAPITAL, LLC, "
5905929108,05/08/2034,5.75000,4.60500,"$125,705.48",530590,"BREAN CAPITAL, LLC, "
5909099105,05/08/2034,5.75000,4.35500,"$165,353.84",530590,"BREAN CAPITAL, LLC, "
5909209101,05/07/2034,5.75000,4.35500,"$125,772.51",530590,"BREAN CAPITAL, LLC, "
5909849105,05/10/2034,5.75000,4.35500,"$562,638.44",530590,"BREAN CAPITAL, LLC, "
5913279103,05/08/2034,5.75000,4.35500,"$332,939.99",530590,"BREAN CAPITAL, LLC, "
5913339108,05/03/2034,5.75000,3.35500,"$620,834.67",530590,"BREAN CAPITAL, LLC, "
5913789103,05/06/2034,5.75000,4.10500,"$208,281.69",530590,"BREAN CAPITAL, LLC, "
5921089105,05/20/2034,5.75000,4.35500,"$87,204.30",530590,"BREAN CAPITAL, LLC, "
5924489102,05/30/2034,5.75000,3.55500,"$1,237,082.93",530590,"BREAN CAPITAL, LLC, "
5925739107,05/22/2034,5.75000,4.60500,"$125,746.99",530590,"BREAN CAPITAL, LLC, "
5926529105,04/30/2034,5.75000,4.35500,"$368,364.08",530590,"BREAN CAPITAL, LLC, "
5927699101,05/08/2034,5.75000,4.60500,"$258,890.82",530590,"BREAN CAPITAL, LLC, "
5930819101,05/29/2034,5.75000,4.60500,"$221,906.42",530590,"BREAN CAPITAL, LLC, "
5932419103,05/20/2034,5.75000,4.35500,"$207,159.56",530590,"BREAN CAPITAL, LLC, "
5932579105,05/02/2034,5.75000,4.60500,"$125,264.77",530590,"BREAN CAPITAL, LLC, "
5934419107,05/29/2034,5.75000,4.60500,"$83,831.31",530590,"BREAN CAPITAL, LLC, "
5949049106,05/20/2034,5.75000,4.35500,"$363,517.68",530590,"BREAN CAPITAL, LLC, "
5951219108,05/08/2034,5.75000,4.35500,"$369,760.98",530590,"BREAN CAPITAL, LLC, "
5954349107,05/16/2034,5.75000,4.60500,"$125,746.99",530590,"BREAN CAPITAL, LLC, "
5958579103,05/22/2034,5.75000,4.35500,"$369,927.78",530590,"BREAN CAPITAL, LLC, "
5967289101,05/14/2034,5.75000,4.60500,"$125,300.53",530590,"BREAN CAPITAL, LLC, "
5986509101,05/20/2034,5.75000,4.35500,"$83,814.69",530590,"BREAN CAPITAL, LLC, "
5994679106,05/23/2034,5.75000,4.60500,"$125,220.11",530590,"BREAN CAPITAL, LLC, "
4625359104,10/31/2033,5.80000,3.00500,"$547,459.45",530612,"BREAN CAPITAL, LLC, "
5415999104,04/30/2034,5.30000,3.75500,"$2,342,125.70",530612,"BREAN CAPITAL, LLC, "
5454209104,12/05/2033,5.80000,3.55500,"$523,798.21",530612,"BREAN CAPITAL, LLC, "
5469349103,11/17/2033,5.80000,3.30500,"$727,089.71",530612,"BREAN CAPITAL, LLC, "
5490099105,11/09/2033,5.30000,2.55500,"$458,909.70",530612,"BREAN CAPITAL, LLC, "
5500059109,05/09/2034,5.80000,3.55500,"$421,101.73",530612,"BREAN CAPITAL, LLC, "
5546429108,07/04/2034,5.80000,3.80500,"$356,885.41",530612,"BREAN CAPITAL, LLC, "
5574739104,04/09/2034,5.80000,3.80500,"$359,546.83",530612,"BREAN CAPITAL, LLC, "
5577809107,03/22/2034,5.80000,2.55500,"$123,659.74",530612,"BREAN CAPITAL, LLC, "
5588749108,12/27/2033,5.80000,2.75500,"$1,300,562.60",530612,"BREAN CAPITAL, LLC, "
5594589104,03/12/2034,5.80000,4.30500,"$124,542.29",530612,"BREAN CAPITAL, LLC, "
5624059100,03/14/2034,5.80000,4.30500,"$124,542.29",530612,"BREAN CAPITAL, LLC, "
5643539108,03/20/2034,5.80000,3.55500,"$429,264.15",530612,"BREAN CAPITAL, LLC, "
5644249106,03/29/2034,5.80000,4.30500,"$139,174.76",530612,"BREAN CAPITAL, LLC, "
5647279110,03/28/2034,5.80000,3.05500,"$291,310.52",530612,"BREAN CAPITAL, LLC, "
5663859107,05/07/2034,5.80000,3.30500,"$561,807.32",530612,"BREAN CAPITAL, LLC, "
5681219107,03/11/2034,5.80000,4.30500,"$124,542.29",530612,"BREAN CAPITAL, LLC, "
5697919110,03/19/2034,5.80000,4.30500,"$219,749.60",530612,"BREAN CAPITAL, LLC, "
5698879102,03/15/2034,5.80000,3.80500,"$152,664.56",530612,"BREAN CAPITAL, LLC, "
5724709102,04/30/2034,5.80000,2.00500,"$882,397.80",530612,"BREAN CAPITAL, LLC, "
5730209101,03/01/2034,5.80000,3.78500,"$212,305.32",530612,"BREAN CAPITAL, LLC, "
5737629101,03/14/2034,5.80000,4.30500,"$124,542.29",530612,"BREAN CAPITAL, LLC, "
5741689100,03/12/2034,5.80000,1.75500,"$1,203,528.45",530612,"BREAN CAPITAL, LLC, "
5741869106,04/17/2034,5.80000,2.30500,"$363,750.00",530612,"BREAN CAPITAL, LLC, "
5744439101,03/28/2034,5.80000,3.05500,"$652,623.67",530612,"BREAN CAPITAL, LLC, "
5745719104,03/27/2034,5.30000,3.55500,"$349,682.46",530612,"BREAN CAPITAL, LLC, "
5745889109,03/14/2034,5.80000,4.30500,"$124,542.29",530612,"BREAN CAPITAL, LLC, "
5746949105,04/25/2034,5.80000,3.00500,"$1,518,750.00",530612,"BREAN CAPITAL, LLC, "
5747069103,03/08/2034,5.80000,3.75500,"$1,056,840.18",530612,"BREAN CAPITAL, LLC, "
5747449110,03/08/2034,5.80000,4.30500,"$78,876.80",530612,"BREAN CAPITAL, LLC, "
5748259103,03/19/2034,5.80000,3.55500,"$104,853.68",530612,"BREAN CAPITAL, LLC, "
5748899107,03/20/2034,5.80000,4.30500,"$124,524.78",530612,"BREAN CAPITAL, LLC, "
5749339105,03/11/2034,5.80000,4.30500,"$164,835.39",530612,"BREAN CAPITAL, LLC, "
5750619103,03/15/2034,5.80000,3.00500,"$1,618,257.59",530612,"BREAN CAPITAL, LLC, "
5751539105,03/27/2034,5.80000,4.30500,"$124,524.78",530612,"BREAN CAPITAL, LLC, "
5752049102,04/23/2034,5.80000,3.55500,"$200,954.13",530612,"BREAN CAPITAL, LLC, "
5753989104,03/29/2034,5.80000,2.55500,"$697,983.24",530612,"BREAN CAPITAL, LLC, "
5756099103,03/19/2034,5.80000,4.30500,"$124,524.77",530612,"BREAN CAPITAL, LLC, "
5756459104,05/07/2034,5.80000,3.55500,"$409,859.99",530612,"BREAN CAPITAL, LLC, "
5758569106,03/21/2034,5.80000,4.30500,"$124,524.77",530612,"BREAN CAPITAL, LLC, "
5762779102,03/19/2034,5.80000,4.30500,"$103,770.65",530612,"BREAN CAPITAL, LLC, "
5763269104,03/27/2034,5.80000,1.75500,"$1,285,353.47",530612,"BREAN CAPITAL, LLC, "
5764179103,03/12/2034,5.80000,2.55500,"$292,317.00",530612,"BREAN CAPITAL, LLC, "
5768299101,03/28/2034,5.80000,4.05500,"$186,337.71",530612,"BREAN CAPITAL, LLC, "
5770099110,03/29/2034,5.80000,2.75500,"$3,039,044.47",530612,"BREAN CAPITAL, LLC, "
5771489100,03/21/2034,5.80000,4.30500,"$74,714.88",530612,"BREAN CAPITAL, LLC, "
5771499103,03/27/2034,5.80000,4.30500,"$124,524.78",530612,"BREAN CAPITAL, LLC, "
5772869109,03/28/2034,5.80000,4.30500,"$124,524.77",530612,"BREAN CAPITAL, LLC, "
5773129101,04/25/2034,5.80000,3.55500,"$316,521.16",530612,"BREAN CAPITAL, LLC, "
5777229104,03/18/2034,5.80000,3.55500,"$168,322.72",530612,"BREAN CAPITAL, LLC, "
5778749109,03/29/2034,5.80000,4.30500,"$124,524.77",530612,"BREAN CAPITAL, LLC, "
5780159108,05/13/2034,5.80000,3.80500,"$110,082.65",530612,"BREAN CAPITAL, LLC, "
5780489102,03/19/2034,5.80000,2.55500,"$123,592.15",530612,"BREAN CAPITAL, LLC, "
5780909108,03/18/2034,5.80000,4.30500,"$83,016.52",530612,"BREAN CAPITAL, LLC, "
5780969104,03/29/2034,5.80000,4.30500,"$146,499.73",530612,"BREAN CAPITAL, LLC, "
5783199104,04/30/2034,5.80000,4.30500,"$125,151.40",530612,"BREAN CAPITAL, LLC, "
5784519106,04/04/2034,5.80000,3.80500,"$166,415.08",530612,"BREAN CAPITAL, LLC, "
5784629104,03/25/2034,5.80000,1.75500,"$595,307.16",530612,"BREAN CAPITAL, LLC, "
5787479102,04/10/2034,5.80000,3.55500,"$416,405.63",530612,"BREAN CAPITAL, LLC, "
5788179108,04/10/2034,5.80000,3.55500,"$416,417.62",530612,"BREAN CAPITAL, LLC, "
5789729109,03/27/2034,5.80000,3.80500,"$367,201.76",530612,"BREAN CAPITAL, LLC, "
5791099109,03/28/2034,5.80000,3.55500,"$482,826.33",530612,"BREAN CAPITAL, LLC, "
5793399109,06/18/2034,5.80000,3.55500,"$371,543.78",530612,"BREAN CAPITAL, LLC, "
5794319109,04/01/2034,5.80000,2.29500,"$1,070,989.95",530612,"BREAN CAPITAL, LLC, "
5796549101,03/27/2034,5.80000,2.25500,"$992,152.65",530612,"BREAN CAPITAL, LLC, "
5797279105,04/25/2034,5.80000,4.30500,"$125,151.40",530612,"BREAN CAPITAL, LLC, "
5798069103,06/04/2034,5.80000,3.25500,"$2,605,761.36",530612,"BREAN CAPITAL, LLC, "
5798159106,03/28/2034,5.80000,4.30500,"$346,702.71",530612,"BREAN CAPITAL, LLC, "
5798479108,03/28/2034,5.80000,4.30500,"$192,121.89",530612,"BREAN CAPITAL, LLC, "
5799729102,03/20/2034,5.80000,3.04500,"$183,784.00",530612,"BREAN CAPITAL, LLC, "
5801659105,04/25/2034,5.80000,4.30500,"$220,855.43",530612,"BREAN CAPITAL, LLC, "
5806129109,04/01/2034,5.80000,2.24500,"$771,581.85",530612,"BREAN CAPITAL, LLC, "
5806389106,04/03/2034,5.80000,3.55500,"$616,949.02",530612,"BREAN CAPITAL, LLC, "
5808879104,03/27/2034,5.80000,4.30500,"$124,533.35",530612,"BREAN CAPITAL, LLC, "
5809089105,03/27/2034,5.80000,3.25500,"$2,264,325.47",530612,"BREAN CAPITAL, LLC, "
5810939108,04/24/2034,5.80000,3.00500,"$1,218,227.47",530612,"BREAN CAPITAL, LLC, "
5811669101,04/26/2034,5.80000,4.30500,"$125,151.41",530612,"BREAN CAPITAL, LLC, "
5813309102,04/05/2034,5.80000,2.55500,"$124,276.68",530612,"BREAN CAPITAL, LLC, "
5817419108,05/02/2034,5.80000,3.30500,"$641,745.34",530612,"BREAN CAPITAL, LLC, "
5819279107,03/29/2034,5.80000,2.55500,"$272,629.35",530612,"BREAN CAPITAL, LLC, "
5827599109,05/03/2034,5.80000,3.00500,"$902,323.74",530612,"BREAN CAPITAL, LLC, "
5832829100,05/10/2034,5.80000,3.55500,"$244,316.52",530612,"BREAN CAPITAL, LLC, "
5833249105,05/03/2034,5.80000,2.50500,"$1,349,394.00",530612,"BREAN CAPITAL, LLC, "
5837169102,05/08/2034,5.80000,3.00500,"$1,168,133.52",530612,"BREAN CAPITAL, LLC, "
5837489104,04/15/2034,5.80000,3.55500,"$750,000.00",530612,"BREAN CAPITAL, LLC, "
5840799104,05/10/2034,5.80000,3.55500,"$397,010.74",530612,"BREAN CAPITAL, LLC, "
5840809105,05/10/2034,5.80000,3.55500,"$260,262.59",530612,"BREAN CAPITAL, LLC, "
5840889107,04/16/2034,5.80000,3.55500,"$360,450.37",530612,"BREAN CAPITAL, LLC, "
5841719104,05/03/2034,5.80000,2.00500,"$1,034,049.20",530612,"BREAN CAPITAL, LLC, "
5842129106,04/08/2034,5.80000,2.55500,"$474,549.34",530612,"BREAN CAPITAL, LLC, "
5847689109,04/19/2034,5.80000,2.85500,"$1,175,096.63",530612,"BREAN CAPITAL, LLC, "
5853819107,04/24/2034,5.80000,3.00500,"$2,741,403.48",530612,"BREAN CAPITAL, LLC, "
5855729108,04/30/2034,5.80000,4.30500,"$184,046.19",530612,"BREAN CAPITAL, LLC, "
5858509107,04/12/2034,5.80000,3.30500,"$273,897.55",530612,"BREAN CAPITAL, LLC, "
5860789109,04/15/2034,5.80000,2.55500,"$201,116.66",530612,"BREAN CAPITAL, LLC, "
5865109103,04/29/2034,5.80000,3.55500,"$229,848.11",530612,"BREAN CAPITAL, LLC, "
5865119106,04/29/2034,5.30000,3.55500,"$248,148.11",530612,"BREAN CAPITAL, LLC, "
5866149106,04/26/2034,5.80000,3.30500,"$292,444.18",530612,"BREAN CAPITAL, LLC, "
5871029110,04/30/2034,5.80000,4.30500,"$125,151.40",530612,"BREAN CAPITAL, LLC, "
5873229104,04/24/2034,5.80000,4.30500,"$125,151.40",530612,"BREAN CAPITAL, LLC, "
5874409101,04/29/2034,5.80000,4.30500,"$125,151.40",530612,"BREAN CAPITAL, LLC, "
5874809103,04/18/2034,5.80000,3.30500,"$54,886.76",530612,"BREAN CAPITAL, LLC, "
5881959100,04/29/2034,5.80000,4.05500,"$498,370.41",530612,"BREAN CAPITAL, LLC, "
5882159109,04/19/2034,5.80000,3.00500,"$1,263,264.98",530612,"BREAN CAPITAL, LLC, "
5883909100,04/29/2034,5.80000,3.80500,"$713,053.79",530612,"BREAN CAPITAL, LLC, "
5886009107,04/26/2034,5.80000,4.30500,"$83,434.28",530612,"BREAN CAPITAL, LLC, "
5896309107,04/23/2034,5.80000,3.80500,"$562,556.34",530612,"BREAN CAPITAL, LLC, "
5899169108,04/29/2034,5.80000,2.25500,"$745,909.70",530612,"BREAN CAPITAL, LLC, "
5899469104,05/09/2034,5.80000,3.00500,"$1,826,250.00",530612,"BREAN CAPITAL, LLC, "
5900999108,06/12/2034,5.80000,3.00500,"$824,792.87",530612,"BREAN CAPITAL, LLC, "
5903619105,05/15/2034,5.80000,3.30500,"$366,555.94",530612,"BREAN CAPITAL, LLC, "
5904119110,05/01/2034,5.80000,3.25500,"$1,305,389.30",530612,"BREAN CAPITAL, LLC, "
5904669100,04/30/2034,5.30000,3.00500,"$1,218,750.00",530612,"BREAN CAPITAL, LLC, "
5910879100,05/15/2034,5.80000,3.25500,"$979,712.97",530612,"BREAN CAPITAL, LLC, "
5910889103,05/01/2034,5.80000,3.00500,"$1,405,802.04",530612,"BREAN CAPITAL, LLC, "
5914049106,05/20/2034,5.80000,3.25500,"$1,849,966.28",530612,"BREAN CAPITAL, LLC, "
5914599107,05/01/2034,5.80000,3.55500,"$586,128.98",530612,"BREAN CAPITAL, LLC, "
5915169109,05/03/2034,5.80000,2.25500,"$3,059,640.25",530612,"BREAN CAPITAL, LLC, "
5917559101,05/24/2034,5.80000,3.55500,"$176,590.96",530612,"BREAN CAPITAL, LLC, "
5918849107,05/02/2034,5.30000,2.50500,"$3,712,183.41",530612,"BREAN CAPITAL, LLC, "
5924109104,06/07/2034,5.80000,3.55500,"$184,974.72",530612,"BREAN CAPITAL, LLC, "
5924589108,05/09/2034,5.80000,3.80500,"$372,451.84",530612,"BREAN CAPITAL, LLC, "
5927859101,05/06/2034,5.80000,3.30500,"$324,310.19",530612,"BREAN CAPITAL, LLC, "
5934209103,06/21/2034,5.80000,3.80500,"$140,073.18",530612,"BREAN CAPITAL, LLC, "
5941389109,05/31/2034,5.80000,3.55500,"$125,804.30",530612,"BREAN CAPITAL, LLC, "
5946449102,05/31/2034,5.80000,3.00500,"$1,708,245.32",530612,"BREAN CAPITAL, LLC, "
5950239101,05/16/2034,5.80000,3.00500,"$2,195,344.90",530612,"BREAN CAPITAL, LLC, "
5955269109,05/24/2034,5.80000,3.00500,"$1,891,203.75",530612,"BREAN CAPITAL, LLC, "
5955499108,05/31/2034,5.80000,3.00500,"$2,846,769.80",530612,"BREAN CAPITAL, LLC, "
5961889103,05/17/2034,5.80000,3.25500,"$1,092,237.59",530612,"BREAN CAPITAL, LLC, "
5961899106,05/17/2034,5.80000,3.25500,"$1,092,237.59",530612,"BREAN CAPITAL, LLC, "
5963649105,05/17/2034,5.80000,2.75500,"$3,750,000.00",530612,"BREAN CAPITAL, LLC, "
5967359109,06/05/2034,5.80000,3.80500,"$328,894.49",530612,"BREAN CAPITAL, LLC, "
5969009102,05/30/2034,5.80000,3.80500,"$102,000.00",530612,"BREAN CAPITAL, LLC, "
5975039107,06/10/2034,5.80000,3.80500,"$619,368.33",530612,"BREAN CAPITAL, LLC, "
5980919105,05/30/2034,5.80000,2.75500,"$3,343,048.81",530612,"BREAN CAPITAL, LLC, "
5986279104,06/30/2034,5.80000,3.55500,"$156,429.31",530612,"BREAN CAPITAL, LLC, "
5989099104,05/28/2034,5.80000,3.80500,"$407,474.82",530612,"BREAN CAPITAL, LLC, "
6002719108,06/10/2034,5.80000,3.30500,"$542,550.48",530612,"BREAN CAPITAL, LLC, "
6010469105,05/31/2034,5.80000,3.55500,"$252,648.09",530612,"BREAN CAPITAL, LLC, "
6084889105,06/28/2034,5.80000,3.55500,"$222,089.70",530612,"BREAN CAPITAL, LLC, "
1766609107,06/01/2048,8.07500,2.03000,"$1,812,485.80",530601,"STIFEL NICOLAUS & COMPANY, INC., "
4444489109,12/19/2048,8.07500,1.48000,"$872,101.08",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5027979107,05/08/2048,8.07500,0.73000,"$515,290.20",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5109169104,08/02/2049,8.07500,0.23000,"$448,929.24",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5353689109,11/21/2048,8.07500,1.48000,"$1,137,009.15",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5679389102,05/02/2049,8.07500,1.48000,"$982,800.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5700209100,03/11/2049,8.07500,0.08000,"$3,736,067.85",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5712389105,03/26/2049,8.07500,0.98000,"$1,310,965.12",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5771749106,04/05/2049,8.07500,0.00000,"$2,121,970.56",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5776579102,05/15/2049,8.07500,1.48000,"$1,497,553.34",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5785129109,04/24/2049,8.07500,1.53000,"$272,889.45",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5790269110,03/25/2049,8.07500,0.23000,"$1,083,583.68",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5793279108,04/15/2049,7.57500,0.00000,"$2,705,415.85",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5796028701,10/10/2047,8.07500,1.28000,"$1,125,224.28",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5801249100,04/19/2049,8.07500,2.28000,"$130,937.21",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5806699105,04/18/2049,8.07500,1.78000,"$228,900.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5811609105,04/22/2049,8.07500,0.23000,"$1,700,043.96",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5845429108,04/22/2049,8.07500,2.03000,"$148,500.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5845959103,05/29/2049,8.07500,1.23000,"$1,087,500.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5852629107,06/17/2049,8.07500,0.00000,"$2,550,000.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5860419103,04/18/2049,8.07500,0.23000,"$1,618,779.56",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5860899107,04/26/2049,8.07500,2.28000,"$243,169.12",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5865879100,04/29/2049,8.07500,0.73000,"$973,398.78",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5865979106,04/19/2049,8.07500,2.03000,"$117,000.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5866679101,04/17/2049,8.07500,0.98000,"$2,250,000.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5868719104,04/30/2049,8.07500,2.28000,"$111,802.86",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5870899100,04/30/2049,8.07500,1.78000,"$373,731.84",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5890869110,05/24/2049,8.07500,1.48000,"$1,123,189.61",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5909649104,04/30/2049,8.07500,2.03000,"$327,216.84",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5924329100,06/28/2049,8.07500,1.48000,"$834,437.42",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5928899104,05/17/2049,8.07500,1.78000,"$191,015.56",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5935969110,05/15/2049,8.07500,2.03000,"$445,534.87",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5947669100,06/18/2049,8.07500,2.28000,"$374,406.80",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5950839104,05/15/2049,8.07500,1.48000,"$3,047,561.18",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5951249106,05/15/2049,8.07500,2.28000,"$206,474.61",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5951389102,05/15/2049,8.07500,1.78000,"$501,621.31",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5957019108,05/31/2049,8.07500,2.28000,"$330,000.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5959469107,06/21/2049,8.07500,0.73000,"$3,035,124.84",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5959649102,06/13/2049,8.07500,1.03000,"$229,044.75",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5959999102,05/15/2049,8.07500,1.48000,"$1,736,885.24",530601,"STIFEL NICOLAUS & COMPANY, INC., "
5972809107,05/20/2049,8.07500,0.48000,"$2,789,982.81",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6003209110,05/31/2049,8.07500,0.48000,"$1,376,250.00",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6006199104,05/30/2049,8.07500,2.28000,"$280,935.79",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6009199110,06/03/2049,8.07500,0.73000,"$968,960.70",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6031819102,06/14/2049,8.07500,2.03000,"$543,510.60",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6041029105,06/14/2049,8.07500,2.03000,"$349,823.59",530601,"STIFEL NICOLAUS & COMPANY, INC., "
6044479106,06/14/2049,8.07500,1.03000,"$473,306.43",530601,"STIFEL NICOLAUS & COMPANY, INC., "
1239888406,03/08/2046,6.75000,3.35500,"$386,750.41",530545,"FHN FINANCIAL CAPITAL MARKETS, "
3518537009,09/28/2044,6.75000,2.05500,"$644,787.30",530545,"FHN FINANCIAL CAPITAL MARKETS, "
3933217004,09/06/2044,6.75000,1.80500,"$294,927.78",530545,"FHN FINANCIAL CAPITAL MARKETS, "
4052447008,11/05/2044,6.75000,1.55500,"$290,084.74",530545,"FHN FINANCIAL CAPITAL MARKETS, "
4104347005,11/26/2044,6.25000,1.55500,"$231,512.97",530545,"FHN FINANCIAL CAPITAL MARKETS, "
5405739103,11/07/2045,6.75000,3.09500,"$109,775.48",530545,"FHN FINANCIAL CAPITAL MARKETS, "
5421719108,11/01/2045,6.75000,1.80500,"$596,932.54",530545,"FHN FINANCIAL CAPITAL MARKETS, "
5465429106,11/07/2045,6.75000,2.10500,"$457,385.75",530545,"FHN FINANCIAL CAPITAL MARKETS, "
5544659103,12/06/2044,6.75000,2.05500,"$834,651.13",530545,"FHN FINANCIAL CAPITAL MARKETS, "
9305888205,01/19/2046,6.75000,1.80500,"$382,440.73",530545,"FHN FINANCIAL CAPITAL MARKETS, "
4087119104,11/26/2033,8.57500,0.73000,"$327,384.37",530564,"STIFEL NICOLAUS & COMPANY, INC., "
4297639105,01/08/2034,8.57500,0.23000,"$1,510,282.89",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5079209101,03/07/2034,8.57500,0.48000,"$356,643.04",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5209929104,02/11/2034,8.57500,0.23000,"$558,391.93",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5224289100,12/29/2033,8.07500,0.23000,"$1,007,578.63",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5251019106,11/14/2033,8.57500,1.27000,"$114,518.96",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5276449102,11/25/2033,8.57500,1.53000,"$335,338.32",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5276549108,11/28/2033,8.57500,0.23000,"$793,860.83",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5335119109,03/20/2034,8.57500,0.23000,"$345,544.26",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5347529100,12/27/2033,8.07500,0.78000,"$76,118.99",530564,"STIFEL NICOLAUS & COMPANY, INC., "
5357799104,12/29/2033,8.07500,0.78000,"$27,798.61",530564,"STIFEL NICOLAUS & COMPANY, INC., "
